app_id,app_name,category,rating,reviews,file_size,installs,app_type,price,content_rating
1349,My Little Pony Celebration,FAMILY,4.3,63160,17M,1000000,Free,0,Everyone
1350,Thomas and Friends Delivery,FAMILY,4.2,28737,17M,1000000,Free,0,Everyone
1351,Nasty Goats,FAMILY,4.3,45579,64M,1000000,Free,0,Everyone
1352,Starfall Free and Member,FAMILY,4.2,19720,41M,1000000,Free,0,Everyone
1353,Animal Jam - Play Wild!,FAMILY,4.6,361970,58M,5000000,Free,0,Everyone
1354,Video Editor,FAMILY,4.1,159619,23M,5000000,Free,0,Everyone
1355,Real Racing 3,FAMILY,4.5,354384,71M,10000000,Free,0,Everyone
1356,Card Wars - Adventure Time,FAMILY,4.3,129603,23M,1000000,Paid,2.99,Everyone 10
1357,Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12M,100000,Paid,9,Everyone
1358,iBP Blood Pressure,MEDICAL,4.4,578,704k,10000,Paid,0.99,Everyone
1359,Pedi STAT,MEDICAL,4.6,129,2.9M,10000,Paid,5.49,Everyone
1360,ASCCP Mobile,MEDICAL,4.5,63,25M,10000,Paid,9.99,Everyone
1361,Paramedic Protocol Provider,MEDICAL,4.5,171,20M,10000,Paid,10,Everyone 10
1362,MommyMeds,MEDICAL,3.2,45,21M,5000,Paid,3.99,Everyone
1363,Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4M,5000,Paid,5.99,Everyone
1364,Human Anatomy Atlas 2018 Complete 3D Human Body,MEDICAL,4.5,2921,25M,100000,Paid,24.99,Everyone
1365,Essential Anatomy 3,MEDICAL,4.1,1533,42M,50000,Paid,11.99,Mature 17
1366,Vargo Anesthesia Mega App,MEDICAL,4.6,92,32M,1000,Paid,79.99,Everyone
1367,EMT Review Plus,MEDICAL,4.5,199,1.8M,10000,Paid,11.99,Everyone
1368,Muscle Trigger Point Anatomy,MEDICAL,4.4,1361,33M,50000,Paid,2.99,Everyone
1369,2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8M,1000,Paid,16.99,Everyone
1370,ASRA Coags,MEDICAL,4.4,15,5.8M,1000,Paid,3.99,Everyone
1371,IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5M,10000,Paid,2.99,Everyone
1372,Diabetes and Diet Tracker,MEDICAL,4.6,395,19M,1000,Paid,9.99,Everyone
1373,Block Buddy,MEDICAL,4,15,5.0M,1000,Paid,14.99,Everyone
1374,Super Hearing Secret Voices Recorder PRO,MEDICAL,5,3,23M,100,Paid,2.99,Everyone
1375,EMT Study - NREMT Test Prep,MEDICAL,4.3,35,862k,5000,Paid,3.99,Everyone
1376,Calcium Pro,MEDICAL,3.4,77,9.9M,5000,Paid,2.99,Everyone
1377,Arrhythmias and Dysrhythmias,MEDICAL,0,3,24M,500,Paid,1,Everyone
1378,EMT PASS,MEDICAL,3.4,51,2.4M,1000,Paid,29.99,Everyone
1379,Pocket Lab Values,MEDICAL,4.3,214,899k,10000,Paid,2.99,Everyone
1380,Medical terms (OFFLINE),MEDICAL,4.4,104,38M,1000,Paid,2.99,Teen
1381,Cardiac diagnosis (heart rate arrhythmia),MEDICAL,4.4,8,6.5M,100,Paid,12.99,Everyone
1382,ERres- Emergency Medicine,MEDICAL,4.2,45,14M,1000,Paid,4.99,Everyone
1383,FHR 5-Tier 2.0,MEDICAL,5,2,1.2M,500,Paid,2.99,Everyone
1384,AnatomyMapp,MEDICAL,4.1,80,48M,5000,Paid,14.99,Everyone
1385,OptoDrum,MEDICAL,3.9,10,378k,1000,Paid,5.99,Everyone
1386,Migraine Headache Diary HeadApp Pro,MEDICAL,4.6,156,22M,500,Paid,3.49,Everyone
1387,Blood Pressure Companion,MEDICAL,4.2,178,4.8M,1000,Paid,0.99,Everyone
1388,Muscle Premium - Human Anatomy Kinesiology Bones,MEDICAL,4.2,168,25M,10000,Paid,24.99,Everyone
1389,CCHT PREP,MEDICAL,3.6,25,266k,1000,Paid,10.99,Everyone
1390,Paramedic Meds,MEDICAL,4.5,163,375k,10000,Paid,1.99,Everyone
1391,Advanced Comprehension Therapy,MEDICAL,0,3,62M,100,Paid,24.99,Everyone
1392,OmniMedix Medical Calculator,MEDICAL,4.7,25,1.2M,1000,Paid,4.99,Everyone
1393,Lab Values  Medical Reference,MEDICAL,4.5,133,2.8M,10000,Paid,2.99,Everyone
1394,Recognise Foot,MEDICAL,4.2,9,95M,1000,Paid,7.49,Everyone
1395,Anti Mosquito simulation,MEDICAL,4.2,74,2.6M,1000,Paid,1.5,Everyone
1396,Pain Tracker and Diary,MEDICAL,4.3,3,4.6M,100,Paid,2.99,Everyone
1397,Whist - Tinnitus Relief,MEDICAL,4.1,12,5.1M,1000,Paid,1.99,Everyone
1398,Critical Care Paramedic Review,MEDICAL,4.4,17,1.8M,1000,Paid,9.99,Everyone 10
1399,End Anxiety Pro - Stress Panic Attack Help,MEDICAL,4.2,33,53M,1000,Paid,3.99,Everyone
1400,Acupuncture Assistant,MEDICAL,4.5,492,39M,10000,Paid,7.99,Everyone
1401,Number Therapy,MEDICAL,0,0,5.3M,50,Paid,14.99,Everyone
1402,InfantRisk Center HCP,MEDICAL,2.6,41,14M,1000,Paid,9.99,Everyone
1403,EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,625,8.4M,10000,Paid,3.99,Everyone
1404,Hospitalist Handbook,MEDICAL,4.8,12,18M,1000,Paid,19.99,Everyone
1405,PTA Content Master,MEDICAL,4.2,64,41M,1000,Paid,29.99,Everyone
1406,Navi Radiography Pro,MEDICAL,4.7,11,100M,500,Paid,15.99,Everyone
1407,Nursing Care Plan NANDA Tables,MEDICAL,3,4,3.4M,500,Paid,0.99,Everyone
1408,A Manual of Acupuncture,MEDICAL,3.5,214,68M,1000,Paid,33.99,Everyone
1409,palmPEDi Pediatric Tape,MEDICAL,4.6,66,2.6M,5000,Paid,0.99,Everyone
1410,GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,11M,1000000,Free,0,Everyone
1411,FollowMyHealth,MEDICAL,4.6,73118,37M,1000000,Free,0,Everyone
1412,Ovia Pregnancy Tracker and Baby Countdown Calendar,MEDICAL,4.8,102858,9.8M,1000000,Free,0,Everyone
1413,Teladoc Member,MEDICAL,4,2094,23M,500000,Free,0,Everyone
1414,myAira for Air10a by ResMed,MEDICAL,3.7,236,18M,50000,Free,0,Everyone
1415,Blood Pressure,MEDICAL,4.2,33033,7.4M,5000000,Free,0,Everyone
1416,Pregnancy Week By Week,MEDICAL,4.8,78825,11M,1000000,Free,0,Everyone
1417,BioLife Plasma Services,MEDICAL,3.5,250,23M,100000,Free,0,Everyone
1418,OneTouch Reveal,MEDICAL,3.9,6266,34M,500000,Free,0,Everyone
1419,To,MEDICAL,4.2,22,15M,10000,Free,0,Everyone
1420,Ovia Fertility Tracker and Ovulation Calculator,MEDICAL,4.8,53743,13M,1000000,Free,0,Everyone
1421,Anthem Anywhere,MEDICAL,2.7,2657,24M,500000,Free,0,Everyone
1422,Blood Donor,MEDICAL,4.2,4476,20M,500000,Free,0,Everyone
1423,My Calendar - Period Tracker,MEDICAL,4.7,156410,14M,5000000,Free,0,Everyone
1424,Youper - AI Therapy,MEDICAL,4.6,2006,69M,50000,Free,0,Everyone
1425,Zocdoc Find Doctors and Book Appointments,MEDICAL,4.5,6099,38M,500000,Free,0,Everyone
1426,1800 Contacts - Lens Store,MEDICAL,4.7,23160,26M,1000000,Free,0,Everyone
1427,Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,2.6M,500000,Free,0,Everyone
1428,PulsePoint Respond,MEDICAL,4.5,7837,21M,100000,Free,0,Everyone
1429,Ovia Parenting and Baby Development Tracker,MEDICAL,4.7,6185,38M,100000,Free,0,Everyone
1430,MyQuest for Patients,MEDICAL,4,3803,16M,100000,Free,0,Everyone
1431,OptumRx,MEDICAL,3.4,1838,21M,100000,Free,0,Everyone
1432,CVS Caremark,MEDICAL,3.5,3707,10M,500000,Free,0,Everyone
1433,fred's Pharmacy,MEDICAL,3,315,22M,100000,Free,0,Everyone
1434,Ada - Your Health Guide,MEDICAL,4.7,87418,14M,1000000,Free,0,Everyone
1435,mySugr the blood sugar tracker made just for you,MEDICAL,4.6,21189,36M,1000000,Free,0,Everyone
1436,ClearCareGo Caregiver,MEDICAL,4.2,1746,16M,50000,Free,0,Everyone
1437,Pregnancy Calculator and Tracker app,MEDICAL,4.8,69126,61M,1000000,Free,0,Everyone
1438,All Mental disorders,MEDICAL,4.5,453,11M,100000,Free,0,Everyone
1439,DreamMapper,MEDICAL,4.2,10710,8.5M,100000,Free,0,Everyone
1440,ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37M,100000,Free,0,Everyone
1441,MoodSpace,MEDICAL,4.5,503,22M,50000,Free,0,Everyone
1442,Pill Identifier and Drug list,MEDICAL,4,488,17M,100000,Free,0,Everyone
1443,HealtheLife,MEDICAL,3.6,190,7.7M,100000,Free,0,Everyone
1444,SonicCloud Hearing App,MEDICAL,4.4,15,39M,1000,Free,0,Everyone
1445,Migraine Buddy - The Migraine and Headache tracker,MEDICAL,4.7,26862,30M,500000,Free,0,Everyone
1446,Period Tracker,MEDICAL,4.9,100082,3.7M,1000000,Free,0,Everyone
1447,LabCorp | Patient,MEDICAL,3.6,27,28M,10000,Free,0,Everyone
1448,Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,16M,1000000,Free,0,Everyone
1449,Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20M,1000,Free,0,Everyone
1450,Moodpath - Depression and Anxiety Test,MEDICAL,4.6,6035,8.9M,100000,Free,0,Everyone
1451,Teach Me Anatomy,MEDICAL,4.7,9945,97M,500000,Free,0,Everyone
1452,Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,12M,100000,Free,0,Everyone
1453,Brilliant Distinctions,MEDICAL,2.8,78,72M,50000,Free,0,Everyone
1454,98point6,MEDICAL,4.6,47,21M,10000,Free,0,Everyone
1455,MDLIVE Talk to a Doctor 24/7,MEDICAL,3.4,650,27M,100000,Free,0,Everyone
1456,Free Blood Pressure,MEDICAL,0,7,5.7M,5000,Free,0,Everyone
1457,Super Ear,MEDICAL,4,3498,6.6M,100000,Free,0,Everyone
1458,VitusVet Pet Health Care App,MEDICAL,4.8,3052,12M,100000,Free,0,Everyone
1459,Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9M,100000,Free,0,Everyone
1460,Dexcom G6,MEDICAL,3,45,20M,5000,Free,0,Everyone
1461,Nurse Grid,MEDICAL,4.5,1686,15M,100000,Free,0,Everyone
1462,Castlight Mobile,MEDICAL,3.7,529,26M,100000,Free,0,Everyone
1463,Sanford GuideAntimicrobial Rx,MEDICAL,4.5,1388,3.3M,100000,Free,0,Everyone
1464,Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44M,50000,Free,0,Everyone
1465,live Point,MEDICAL,3.6,54,17M,5000,Free,0,Mature 17
1466,Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8M,10000,Free,0,Everyone 10
1467,Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,11M,10000,Free,0,Everyone
1468,EMT-B Pocket Prep,MEDICAL,4.5,2951,16M,50000,Free,0,Everyone
1469,5-Minute Clinical Consult,MEDICAL,4.1,84,6.1M,10000,Free,0,Everyone
1470,Pzizz - Sleep Nap Focus,MEDICAL,4.3,5521,22M,100000,Free,0,Everyone
1471,HESI A2 Pocket Prep,MEDICAL,4.3,2108,28M,50000,Free,0,Everyone
1472,Johns Hopkins Guides ABX...,MEDICAL,4.7,73,6.3M,10000,Free,0,Everyone
1473,FP Notebook,MEDICAL,4.5,408,60M,50000,Free,0,Everyone
1474,5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,8.0M,10000,Free,0,Everyone
1475,Open Sesame - Touch Free Control,MEDICAL,4.4,197,20M,10000,Free,0,Everyone
1476,Davis's Drug Guide,MEDICAL,3.9,272,6.4M,50000,Free,0,Everyone
1477,Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34M,100000,Free,0,Everyone
1478,Christella VoiceUp,MEDICAL,4.1,38,70M,5000,Free,0,Everyone
1479,Language Therapy Aphasia,MEDICAL,0,10,28M,1000,Paid,74.99,Everyone
1480,Complete Anatomy for Android,MEDICAL,4.1,90,21M,1000,Free,0,Everyone
1481,GlassesOff,MEDICAL,3.5,1288,38M,100000,Free,0,Everyone
1482,e-Anatomy,MEDICAL,4,1545,74M,100000,Free,0,Everyone
1483,Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12M,5000,Free,0,Everyone
1484,Paramedic Pocket Prep,MEDICAL,4.3,460,13M,10000,Free,0,Everyone
1485,5 Minute Veterinary Consult Canine and Feline,MEDICAL,2.3,17,6.8M,1000,Free,0,Everyone
1486,Wide address pocket prep,MEDICAL,4.5,513,12M,5000,Free,0,Everyone
1487,Nursing Central,MEDICAL,4.3,168,5.8M,10000,Free,0,Everyone
1488,Tinnitus Alleviator,MEDICAL,3.1,82,42M,5000,Free,0,Everyone
1489,PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13M,1000,Free,0,Everyone
1490,Dialysis of Drugs,MEDICAL,2.9,92,1.5M,10000,Free,0,Everyone
1491,abeoCoder,MEDICAL,3.1,83,3.2M,10000,Free,0,Everyone
1492,Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,7.7M,5000,Free,0,Everyone
1493,LTC AS Legal,MEDICAL,4,6,1.3M,100,Paid,39.99,Everyone
1494,Lippincott Nursing Advisor,MEDICAL,3.8,343,26M,50000,Free,0,Everyone
1495,Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,11M,1000,Free,0,Everyone
1496,Visualmed,MEDICAL,0,0,3.1M,1,Paid,2.99,Everyone
1497,ABG Master,MEDICAL,0,2,1.8M,50,Paid,0.99,Everyone
1498,OrthoFlow,MEDICAL,0,0,66M,10,Paid,5.99,Everyone
1499,Be the Expert in Phlebotomy - Professional Nursing,MEDICAL,0,0,5.0M,1,Paid,0.99,Everyone
1500,JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9M,500,Free,0,Everyone
1501,Sway Medical,MEDICAL,5,3,22M,100,Free,0,Everyone
1502,Exposure Ed,MEDICAL,3,2,16M,500,Free,0,Everyone
1503,Nucleus Smart,MEDICAL,3.7,20,19M,1000,Free,0,Everyone
1504,Penn State Health OnDemand,MEDICAL,0,0,40M,50,Free,0,Everyone
1505,Breastfeeding Tracker Baby Log,MEDICAL,0,6,23M,100,Free,0,Everyone
1506,Lego Ninjago Wallpaper,MEDICAL,0,2,15M,100,Free,0,Everyone
1507,RT 516 VET,MEDICAL,0,0,29M,10,Free,0,Everyone
1508,EXOGEN Connects (US),MEDICAL,0,0,16M,10,Free,0,Everyone
1509,Full Code - Emergency Medicine Simulation,MEDICAL,0,0,65M,100,Free,0,Everyone
1510,Maricopa AH,MEDICAL,0,0,29M,100,Free,0,Everyone
1511,Dare EMS Protocols,MEDICAL,0,0,20M,10,Free,0,Everyone 10
1512,Pediatric Emergency Guide,MEDICAL,0,0,3.8M,100,Free,0,Everyone
1513,Weill Cornell Medicine,MEDICAL,0,0,19M,50,Free,0,Everyone
1514,Doctors Care,MEDICAL,0,0,25M,10,Free,0,Everyone
1515,PCOS Guide - Fight PCOS naturally,MEDICAL,0,0,5.1M,100,Free,0,Everyone
1516,EVA - Menstrual calendar and fertility,MEDICAL,0,25,16M,1000,Free,0,Everyone
1517,Hello Face,MEDICAL,0,0,1.5M,10,Free,0,Everyone
1518,Cochrane Library,MEDICAL,3.7,3,10.0M,100,Free,0,Everyone
1519,Labs on Demand,MEDICAL,5,1,22M,10,Free,0,Everyone
1520,Diabetes Testing,MEDICAL,0,1,3.6M,500,Free,0,Mature 17
1521,GGDE Prevent and Beat Depression Symptoms,MEDICAL,0,2,20M,50,Free,0,Everyone
1522,Dermatology Atlas (Colored and Illustrative),MEDICAL,5,3,20M,100,Free,0,Everyone
1523,Jaylex,MEDICAL,0,0,13M,10,Free,0,Everyone
1524,Tablet Reminder,MEDICAL,5,4,2.5M,5,Free,0,Everyone
1525,Clinical Pharmacology,MEDICAL,0,0,3.6M,10,Free,0,Everyone
1526,Galaxies of Hope,MEDICAL,5,2,24M,50,Free,0,Everyone
1527,Smartshading AI,MEDICAL,0,0,10M,10,Free,0,Everyone
1528,KBA-EZ Health Guide,MEDICAL,5,4,25M,1,Free,0,Everyone
1529,FoothillsVet,MEDICAL,5,2,29M,50,Free,0,Everyone
1530,Eversense,MEDICAL,0,3,17M,100,Free,0,Everyone
1531,PrimeDelivery,MEDICAL,5,3,53M,10,Free,0,Everyone
1532,You're an Anime,MEDICAL,5,2,83M,10,Free,0,Everyone
1533,Anatomy and Physiology Vocabulary Exam Review App,MEDICAL,5,1,4.6M,5,Free,0,Everyone
1534,Drug Calculator,MEDICAL,0,0,4.6M,10,Free,0,Everyone
1535,HACH Cares,MEDICAL,0,0,28M,10,Free,0,Everyone
1536,WAH 247,MEDICAL,0,0,29M,1,Free,0,Everyone
1537,CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,46M,100,Free,0,Everyone
1538,VetCode,MEDICAL,4.9,28,5.7M,5000,Free,0,Everyone
1539,ear super hearing,MEDICAL,0,0,1.4M,5,Free,0,Everyone
1540,COPD GOLD 2017,MEDICAL,0,5,2.2M,10,Free,0,Everyone
1541,Summit Medical Video Visits,MEDICAL,0,0,27M,10,Free,0,Everyone
1542,ExtendedCare Virtual Care Room,MEDICAL,0,0,18M,5,Free,0,Everyone
1543,Lord Fairfax EMS Council,MEDICAL,0,0,30M,50,Free,0,Everyone
1544,MyWoundDoctor - Provider,MEDICAL,0,0,3.5M,1,Free,0,Everyone
1545,NCLEX Multi-topic Nursing Exam Review-Quiz and notes,MEDICAL,5,1,4.2M,10,Free,0,Everyone
1546,Warfarin Dose Calculator,MEDICAL,0,0,6.9M,50,Free,0,Everyone
1547,Renesas PMA,MEDICAL,0,0,6.6M,5,Free,0,Everyone
1548,Pediatric Nursing,MEDICAL,4.9,14,7.0M,100,Free,0,Everyone
1549,Interpret Chest X-Ray With 100 Cases,MEDICAL,4.6,5,11M,100,Free,0,Everyone
1550,Basics of Orthopaedics,MEDICAL,5,1,5.6M,10,Free,0,Everyone
1551,4 Paws PH,MEDICAL,0,1,29M,5,Free,0,Everyone
1552,high cholesterol levels,MEDICAL,0,0,3.3M,100,Free,0,Everyone
1553,Thyroid Nodules,MEDICAL,0,0,20M,10,Free,0,Everyone
1554,Training course Learn Nursing,MEDICAL,0,0,7.0M,100,Free,0,Everyone
1555,Familyfirst Messenger,MEDICAL,4,1,3.3M,10,Free,0,Everyone
1556,14thStreetVet,MEDICAL,0,0,29M,5,Free,0,Everyone
1557,Clinic Doctor EHr,MEDICAL,5,2,7.1M,5,Free,0,Everyone
1558,Anthem BC Anywhere,MEDICAL,2.6,496,24M,100000,Free,0,Everyone
1559,My Cancer Coach,MEDICAL,4.3,44,34M,10000,Free,0,Everyone
1560,IHSS Help,MEDICAL,4.7,10,4.3M,1000,Free,0,Everyone
1561,mobileRx Pharmacy,MEDICAL,2.5,124,43M,10000,Free,0,Everyone
1562,BURST Professionals,MEDICAL,4.5,11,25M,1000,Free,0,Everyone
1563,LactMed,MEDICAL,4.3,573,2.0M,100000,Free,0,Everyone
1564,Blue CareOnDemand,MEDICAL,4.4,163,40M,10000,Free,0,Everyone
1565,HHS,MEDICAL,0,0,4.3M,500,Free,0,Everyone
1566,Every disease has a drug without internet,MEDICAL,0,44,4.0M,10000,Free,0,Everyone
1567,PulsePoint AED,MEDICAL,4.5,330,17M,50000,Free,0,Everyone
1568,Deaf Interpreter,MEDICAL,3.8,24,4.4M,1000,Free,0,Everyone
1569,High Blood Pressure Symptoms,MEDICAL,4,531,2.3M,100000,Free,0,Everyone
1570,MedStar eVisit,MEDICAL,4.5,20,40M,5000,Free,0,Everyone
1571,Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4M,1000000,Free,0,Everyone
1572,REDCap Mobile App,MEDICAL,4.3,56,11M,10000,Free,0,Everyone
1573,VITAS Hospice Referral App for Healthcare Pros,MEDICAL,4.4,27,15M,5000,Free,0,Everyone
1574,Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86M,10000,Free,0,Everyone
1575,420 BZ Budeze Delivery,MEDICAL,5,2,11M,100,Free,0,Mature 17
1576,Fever Meter,MEDICAL,3.6,26,975k,5000,Free,0,Everyone
1577,Super Ear Super Hearing,MEDICAL,4,122,980k,10000,Free,0,Everyone
1578,Blood Pressure Monitor,MEDICAL,4.3,17,6.0M,10000,Free,0,Everyone
1579,BELONG Beating Cancer Together,MEDICAL,4.7,623,20M,50000,Free,0,Teen
1580,BP Journal - Blood Pressure Diary,MEDICAL,5,6,26M,1000,Free,0,Everyone
1581,TelaDoc,MEDICAL,4.7,6,13M,1000,Free,0,Everyone
1582,Blood Pressure - Stay Healthy,MEDICAL,4.6,7,2.7M,1000,Free,0,Everyone
1583,ConnectLine,MEDICAL,3.1,253,4.2M,50000,Free,0,Everyone
1584,Club,MEDICAL,4.4,3786,28M,50000,Free,0,Everyone
1585,Zen Leaf,MEDICAL,5,1,6.1M,100,Free,0,Mature 17
1586,Homeopathic Medicine Finder,MEDICAL,3.6,10,15M,1000,Free,0,Everyone
1587,Patient Portal,MEDICAL,2.8,66,1.2M,50000,Free,0,Everyone
1588,Nemours CareConnect,MEDICAL,4.4,65,37M,10000,Free,0,Everyone
1589,Low Blood Pressure Symptoms,MEDICAL,4.2,28,2.3M,10000,Free,0,Everyone
1590,PatientPORTAL by InteliChart,MEDICAL,0,1,32M,500,Free,0,Everyone
1591,Hypertension High blood pressure,MEDICAL,3.8,292,2.7M,100000,Free,0,Everyone
1592,Fever Care,MEDICAL,3.5,19,2.2M,5000,Free,0,Everyone
1593,Messages Text and Video Chat for Messenger,SOCIAL,4.4,49173,4.0M,10000000,Free,0,Everyone
1594,All Social Networks,SOCIAL,4.2,22492,1.5M,1000000,Free,0,Everyone
1595,Social network all in one 2018,SOCIAL,4.3,1403,3.7M,100000,Free,0,Everyone
1596,The Messenger App,SOCIAL,4.4,4919,2.8M,1000000,Free,0,Everyone
1597,Messenger Pro,SOCIAL,4.4,13762,3.9M,1000000,Free,0,Everyone
1598,Free Messages Video ChatText for Messenger Plus,SOCIAL,4.3,6086,3.1M,1000000,Free,0,Teen
1599,The Video Messenger App,SOCIAL,4.4,1200,2.8M,100000,Free,0,Everyone
1600,Jodel - The Hyperlocal App,SOCIAL,4.5,76480,20M,1000000,Free,0,Mature 17
1601,Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,271445,9.9M,5000000,Free,0,Everyone
1602,Hide Something - Photo Video,SOCIAL,4.6,225103,5.3M,5000000,Free,0,Everyone
1603,Love Sticker,SOCIAL,4.6,33177,10M,1000000,Free,0,Everyone
1604,Web Browser and Fast Explorer,SOCIAL,4.4,54768,2.6M,5000000,Free,0,Everyone
1605,VidStatus app - Status Videos and Status Downloader,SOCIAL,4.5,25562,31M,5000000,Free,0,Teen
1606,Love Images,SOCIAL,4.3,16404,2.3M,1000000,Free,0,Everyone
1607,Web Browser ( Fast and Secure Web Explorer),SOCIAL,4.4,2508,6.0M,500000,Free,0,Everyone
1608,SPARK - Live random video chat and meet new people,SOCIAL,4.6,79658,17M,5000000,Free,0,Mature 17
1609,Golden telegram,SOCIAL,4.3,374,20M,50000,Free,0,Everyone
1610,Amino Communities and Chats,SOCIAL,4.8,1259075,62M,10000000,Free,0,Teen
1611,Meet  Talk to Strangers Using Random Video Chat,SOCIAL,4.6,60562,15M,5000000,Free,0,Mature 17
1612,Phone Tracker  Family Locator,SOCIAL,4.3,231325,5.4M,10000000,Free,0,Everyone
1613,HTC Social Plugin - Facebook,SOCIAL,3.6,13223,2.8M,10000000,Free,0,Mature 17
1614,Periscope - Live Video,SOCIAL,4,479908,15M,10000000,Free,0,Mature 17
1615,Kate Mobile for VK,SOCIAL,4.4,540930,5.3M,10000000,Free,0,Teen
1616,Moment,SOCIAL,4.5,19583,37M,1000000,Free,0,Teen
1617,Meetup,SOCIAL,4.2,79129,23M,5000000,Free,0,Teen
1618,textPlus Free Text and Calls,SOCIAL,4.1,382120,28M,10000000,Free,0,Everyone
1619,Free phone calls free texting SMS on free number,SOCIAL,4.5,412725,35M,10000000,Free,0,Everyone
1620,MeetMe Chat and Meet New People,SOCIAL,4.2,1259849,76M,50000000,Free,0,Mature 17
1621,ooVoo Video Calls Messaging and Stories,SOCIAL,4.3,1157004,34M,50000000,Free,0,Everyone
1622,Blogger,SOCIAL,3.7,138026,2.7M,5000000,Free,0,Mature 17
1623,Blogaway for Android (Blogger),SOCIAL,3.7,4253,4.1M,100000,Free,0,Teen
1624,YouNow Live Stream Video Chat,SOCIAL,4.1,309872,85M,10000000,Free,0,Teen
1625,Mirrativ Live Stream Any App,SOCIAL,4.1,17955,89M,500000,Free,0,Teen
1626,Nextdoor - Local neighborhood news and classifieds,SOCIAL,4.3,51502,20M,5000000,Free,0,Teen
1627,Banjo,SOCIAL,4.2,58341,9.3M,1000000,Free,0,Everyone
1628,Timehop,SOCIAL,4.1,161610,16M,5000000,Free,0,Teen
1629,Couple - Relationship App,SOCIAL,4,33249,8.4M,1000000,Free,0,Everyone
1630,LOVOO,SOCIAL,4,852455,68M,10000000,Free,0,Mature 17
1631,Jaumo Dating Flirt and Live Video,SOCIAL,4.4,900064,13M,10000000,Free,0,Mature 17
1632,Patook - make platonic friends,SOCIAL,4,3677,50M,100000,Free,0,Mature 17
1633,uCiC- Videos and Photos on demand,SOCIAL,4,2052,7.0M,100000,Free,0,Teen
1634,Mico- Stranger Chat Random video Chat Live Meet,SOCIAL,4.4,624557,56M,10000000,Free,0,Mature 17
1635,Amazon for Tablets,SHOPPING,4,141613,22M,10000000,Free,0,Teen
1636,Wish - Shopping Made Fun,SHOPPING,4.5,6210998,15M,100000000,Free,0,Everyone
1637,Shopee - No. 1 Online Shopping,SHOPPING,4.3,94294,30M,10000000,Free,0,Everyone
1638,Shopee No.1 Online Shopping,SHOPPING,4.2,608753,30M,10000000,Free,0,Everyone
1639,Kroger,SHOPPING,4.3,38961,27M,5000000,Free,0,Everyone
1640,letgo Buy and Sell Used Stuff Cars and Real Estate,SHOPPING,4.5,973270,20M,50000000,Free,0,Teen
1641,Amazon Shopping,SHOPPING,4.3,909226,42M,100000000,Free,0,Teen
1642,OLX - Buy and Sell,SHOPPING,4.2,857923,18M,50000000,Free,0,Everyone
1643,The wall,SHOPPING,4.4,35563,4.2M,1000000,Free,0,Everyone
1644,Shrimp skin shopping spend less buy better,SHOPPING,4.2,106798,30M,5000000,Free,0,Everyone
1645,Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,33M,5000000,Free,0,Everyone
1646,Horn free country requirements,SHOPPING,4.5,37186,7.9M,1000000,Free,0,Everyone
1647,Jiji.ng,SHOPPING,4.4,25714,12M,1000000,Free,0,Everyone
1648,GS SHOP,SHOPPING,3.8,44255,15M,10000000,Free,0,Everyone
1649,CJmall,SHOPPING,3.6,18252,10M,10000000,Free,0,Everyone
1650,Home and Shopping - Only in apps. 10% off  10% off,SHOPPING,4.2,42750,9.9M,10000000,Free,0,Everyone
1651,EHS Dongsen Shopping,SHOPPING,3.6,3656,9.0M,1000000,Free,0,Teen
1652,Bukalapak - Buy and Sell Online,SHOPPING,4.4,662287,21M,10000000,Free,0,Everyone
1653,Life market,SHOPPING,4.5,30834,13M,1000000,Free,0,Everyone
1654,Jabong Online Shopping App,SHOPPING,4.1,367290,11M,10000000,Free,0,Everyone
1655,Family Dollar,SHOPPING,4.3,2588,21M,1000000,Free,0,Everyone
